"Customer.ID","Age","Gender","Total.Revenue","Pay.Method","Sales.Channel","Subscription.Status","Season","Product.Category","Location"
1859,22,"Male",69,"Debit Card","2-Day Shipping","Normal","Spring","Accessories","Maine"
1860,54,"Male",26,"Debit Card","Offline","Normal","Summer","Accessories","New Jersey"
1861,18,"Male",64,"Credit Card","Online","Normal","Summer","Clothing","Kansas"
1862,29,"Male",60,"Debit Card","Standard","Normal","Fall","Footwear","South Dakota"
1863,59,"Male",36,"PayPal","Online","Normal","Winter","Accessories","New Hampshire"
1864,25,"Male",21,"Debit Card","2-Day Shipping","Normal","Spring","Footwear","Connecticut"
1865,19,"Male",72,"Venmo","2-Day Shipping","Normal","Fall","Accessories","Wyoming"
1866,56,"Male",62,"Bank Transfer","Offline","Normal","Summer","Clothing","Missouri"
1867,31,"Male",44,"Credit Card","Standard","Normal","Winter","Clothing","Alaska"
1868,45,"Male",52,"Venmo","2-Day Shipping","Normal","Fall","Clothing","Delaware"
1869,23,"Male",58,"Cash","Online","Normal","Spring","Accessories","Indiana"
1870,18,"Male",77,"Debit Card","2-Day Shipping","Normal","Spring","Clothing","West Virginia"
1871,43,"Male",99,"Debit Card","Offline","Normal","Spring","Clothing","Wyoming"
1872,56,"Male",96,"Cash","Standard","Normal","Fall","Clothing","Illinois"
1873,43,"Male",64,"Credit Card","Standard","Normal","Summer","Clothing","Alaska"
1874,64,"Male",44,"Bank Transfer","Online","Normal","Fall","Clothing","Wisconsin"
1875,67,"Male",33,"Cash","Online","Normal","Fall","Clothing","Indiana"
1876,63,"Male",71,"Credit Card","Online","Normal","Winter","Footwear","Tennessee"
1877,54,"Male",36,"Venmo","Standard","Normal","Fall","Clothing","Illinois"
1878,69,"Male",62,"Credit Card","Online","Normal","Fall","Accessories","Pennsylvania"
1879,34,"Male",29,"Credit Card","Offline","Normal","Summer","Clothing","Oklahoma"
1880,56,"Male",33,"Cash","Online","Normal","Spring","Clothing","Tennessee"
1881,34,"Male",33,"Debit Card","2-Day Shipping","Normal","Fall","Clothing","New Jersey"
1882,58,"Male",41,"Cash","Standard","Normal","Winter","Clothing","New Jersey"
1883,44,"Male",54,"Bank Transfer","Offline","Normal","Winter","Accessories","Tennessee"
1884,25,"Male",58,"Debit Card","Offline","Normal","Spring","Accessories","Georgia"
1885,27,"Male",30,"Bank Transfer","Online","Normal","Summer","Clothing","Arizona"
1886,26,"Male",53,"Cash","Standard","Normal","Winter","Accessories","Nevada"
1887,18,"Male",91,"Cash","Online","Normal","Spring","Accessories","Arkansas"
1888,64,"Male",44,"PayPal","Online","Normal","Fall","Clothing","North Dakota"
1889,62,"Male",89,"Credit Card","Online","Normal","Winter","Clothing","South Dakota"
1890,59,"Male",57,"Bank Transfer","Online","Normal","Spring","Clothing","North Carolina"
1891,36,"Male",57,"Credit Card","Offline","Normal","Spring","Accessories","Hawaii"
1892,69,"Male",74,"Debit Card","Online","Normal","Summer","Accessories","New Hampshire"
1893,39,"Male",30,"Venmo","2-Day Shipping","Normal","Fall","Outerwear","California"
1894,28,"Male",20,"PayPal","Online","Normal","Summer","Clothing","Delaware"
1895,42,"Male",90,"Debit Card","Online","Normal","Fall","Clothing","Arizona"
1896,31,"Male",61,"Debit Card","Online","Normal","Fall","Clothing","Washington"
1897,57,"Male",51,"Venmo","Standard","Normal","Fall","Footwear","Nevada"
1898,53,"Male",97,"Debit Card","Online","Normal","Winter","Accessories","Alaska"
1899,59,"Male",97,"Venmo","Online","Normal","Fall","Clothing","Texas"
1900,32,"Male",40,"PayPal","Offline","Normal","Winter","Clothing","New York"
1901,65,"Male",85,"Cash","Online","Normal","Summer","Accessories","Iowa"
1902,56,"Male",76,"Cash","Offline","Normal","Winter","Clothing","Arizona"
1903,31,"Male",22,"Venmo","Offline","Normal","Spring","Footwear","New Mexico"
1904,59,"Male",63,"Bank Transfer","Standard","Normal","Summer","Clothing","North Carolina"
1905,22,"Male",71,"Cash","Online","Normal","Spring","Clothing","Nevada"
1906,47,"Male",35,"Bank Transfer","2-Day Shipping","Normal","Summer","Footwear","Idaho"
1907,23,"Male",30,"PayPal","2-Day Shipping","Normal","Spring","Accessories","Vermont"
1908,69,"Male",74,"Credit Card","Offline","Normal","Fall","Clothing","New Mexico"
1909,18,"Male",71,"Debit Card","Online","Normal","Winter","Accessories","Georgia"
1910,50,"Male",84,"Credit Card","Offline","Normal","Spring","Clothing","Kentucky"
1911,29,"Male",38,"Debit Card","Online","Normal","Fall","Footwear","New York"
1912,65,"Male",81,"Debit Card","Online","Normal","Spring","Accessories","Arizona"
1913,29,"Male",56,"Credit Card","2-Day Shipping","Normal","Winter","Clothing","Colorado"
1914,49,"Male",48,"Cash","Online","Normal","Winter","Clothing","Kentucky"
1915,28,"Male",97,"Credit Card","Standard","Normal","Fall","Clothing","Alaska"
1916,51,"Male",74,"Cash","2-Day Shipping","Normal","Fall","Accessories","Alabama"
1917,26,"Male",50,"Debit Card","Online","Normal","Winter","Clothing","Connecticut"
1918,38,"Male",71,"PayPal","Online","Normal","Winter","Clothing","Hawaii"
1919,35,"Male",33,"Debit Card","Standard","Normal","Summer","Clothing","Idaho"
1920,34,"Male",56,"PayPal","Online","Normal","Summer","Accessories","Virginia"
1921,51,"Male",84,"Cash","Standard","Normal","Spring","Clothing","Connecticut"
1922,47,"Male",36,"Venmo","Offline","Normal","Fall","Clothing","Michigan"
1923,18,"Male",63,"PayPal","Standard","Normal","Summer","Accessories","Kentucky"
1924,64,"Male",36,"Cash","Standard","Normal","Summer","Footwear","Nebraska"
1925,30,"Male",63,"PayPal","Online","Normal","Fall","Outerwear","Michigan"
1926,59,"Male",32,"Credit Card","Online","Normal","Winter","Footwear","Utah"
1927,66,"Male",93,"PayPal","Online","Normal","Spring","Accessories","New Mexico"
1928,40,"Male",29,"Cash","Standard","Normal","Summer","Clothing","Florida"
1929,25,"Male",92,"PayPal","Standard","Normal","Summer","Accessories","Mississippi"
1930,59,"Male",33,"Venmo","Standard","Normal","Fall","Clothing","Hawaii"
1931,66,"Male",52,"Cash","Offline","Normal","Spring","Clothing","North Carolina"
1932,54,"Male",42,"Debit Card","Offline","Normal","Spring","Accessories","Illinois"
1933,42,"Male",36,"Credit Card","Online","Normal","Spring","Clothing","Maryland"
1934,48,"Male",67,"Venmo","Online","Normal","Summer","Footwear","Montana"
1935,34,"Male",43,"Bank Transfer","Online","Normal","Winter","Outerwear","Michigan"
1936,19,"Male",68,"Cash","Online","Normal","Spring","Clothing","North Carolina"
1937,70,"Male",60,"PayPal","2-Day Shipping","Normal","Summer","Accessories","Minnesota"
1938,43,"Male",53,"Bank Transfer","2-Day Shipping","Normal","Summer","Clothing","Delaware"
1939,46,"Male",23,"Debit Card","Standard","Normal","Spring","Clothing","Kentucky"
1940,66,"Male",57,"PayPal","Offline","Normal","Winter","Accessories","Ohio"
1941,50,"Male",89,"PayPal","2-Day Shipping","Normal","Fall","Accessories","Alaska"
1942,55,"Male",99,"Credit Card","Standard","Normal","Winter","Footwear","Vermont"
1943,63,"Male",28,"PayPal","Online","Normal","Fall","Clothing","Alabama"
1944,32,"Male",53,"Cash","Online","Normal","Summer","Clothing","Wisconsin"
1945,30,"Male",45,"Cash","Online","Normal","Winter","Clothing","Arkansas"
1946,35,"Male",38,"Credit Card","2-Day Shipping","Normal","Winter","Clothing","Georgia"
1947,59,"Male",49,"Credit Card","Standard","Normal","Summer","Clothing","Louisiana"
1948,59,"Male",32,"PayPal","Offline","Normal","Summer","Clothing","New York"
1949,54,"Male",37,"PayPal","Online","Normal","Winter","Clothing","Connecticut"
1950,63,"Male",80,"PayPal","Offline","Normal","Winter","Clothing","Nebraska"
1951,43,"Male",78,"PayPal","Online","Normal","Summer","Accessories","Arkansas"
1952,33,"Male",53,"Bank Transfer","Online","Normal","Summer","Accessories","Connecticut"
1953,57,"Male",82,"Cash","2-Day Shipping","Normal","Summer","Footwear","Maryland"
1954,25,"Male",33,"PayPal","Standard","Normal","Spring","Clothing","Colorado"
1955,26,"Male",77,"Venmo","Online","Normal","Winter","Accessories","Colorado"
1956,50,"Male",56,"Cash","Online","Normal","Winter","Clothing","Maine"
1957,70,"Male",37,"Credit Card","Online","Normal","Winter","Clothing","Oklahoma"
1958,68,"Male",54,"Cash","Offline","Normal","Spring","Accessories","South Carolina"
1959,39,"Male",67,"Cash","Offline","Normal","Winter","Clothing","Nevada"
1960,46,"Male",90,"Credit Card","Offline","Normal","Fall","Footwear","Colorado"
1961,57,"Male",72,"Credit Card","2-Day Shipping","Normal","Summer","Clothing","Massachusetts"
1962,47,"Male",59,"Debit Card","Online","Normal","Summer","Footwear","Nevada"
1963,40,"Male",45,"PayPal","Standard","Normal","Fall","Accessories","Iowa"
1964,52,"Male",30,"Credit Card","Standard","Normal","Spring","Clothing","Michigan"
1965,40,"Male",51,"Debit Card","Online","Normal","Summer","Clothing","West Virginia"
1966,67,"Male",90,"Debit Card","Online","Normal","Fall","Clothing","Indiana"
1967,67,"Male",95,"Credit Card","Online","Normal","Winter","Outerwear","Indiana"
1968,37,"Male",81,"Venmo","Standard","Normal","Fall","Clothing","Georgia"
1969,67,"Male",70,"Credit Card","Standard","Normal","Spring","Clothing","Minnesota"
1970,64,"Male",32,"Bank Transfer","Online","Normal","Winter","Clothing","Louisiana"
1971,28,"Male",94,"Credit Card","Online","Normal","Spring","Accessories","Maryland"
1972,54,"Male",29,"Venmo","Online","Normal","Spring","Accessories","Pennsylvania"
1973,54,"Male",31,"PayPal","Online","Normal","Summer","Accessories","Louisiana"
1974,24,"Male",20,"Venmo","Standard","Normal","Fall","Clothing","Maryland"
1975,27,"Male",44,"PayPal","2-Day Shipping","Normal","Winter","Accessories","Tennessee"
1976,53,"Male",77,"Cash","Online","Normal","Fall","Outerwear","Illinois"
1977,32,"Male",51,"PayPal","Online","Normal","Spring","Accessories","Wyoming"
1978,24,"Male",49,"Bank Transfer","Online","Normal","Summer","Footwear","Florida"
1979,45,"Male",78,"Cash","Offline","Normal","Spring","Accessories","Massachusetts"
1980,49,"Male",98,"Debit Card","Offline","Normal","Spring","Clothing","Tennessee"
1981,51,"Male",94,"PayPal","Offline","Normal","Winter","Footwear","Iowa"
1982,69,"Male",91,"PayPal","Online","Normal","Summer","Footwear","Michigan"
1983,41,"Male",77,"PayPal","2-Day Shipping","Normal","Summer","Accessories","Kansas"
1984,59,"Male",97,"Debit Card","Online","Normal","Summer","Accessories","Georgia"
1985,26,"Male",58,"PayPal","2-Day Shipping","Normal","Summer","Clothing","West Virginia"
1986,23,"Male",97,"Credit Card","2-Day Shipping","Normal","Spring","Accessories","Tennessee"
1987,62,"Male",48,"Venmo","2-Day Shipping","Normal","Summer","Outerwear","Arkansas"
1988,69,"Male",23,"Cash","Online","Normal","Summer","Accessories","Vermont"
1989,46,"Male",79,"Bank Transfer","Online","Normal","Winter","Clothing","Virginia"
1990,35,"Male",42,"PayPal","Online","Normal","Spring","Accessories","Maryland"
1991,32,"Male",95,"PayPal","2-Day Shipping","Normal","Spring","Accessories","Connecticut"
1992,46,"Male",29,"Venmo","Online","Normal","Summer","Footwear","Missouri"
1993,33,"Male",98,"Venmo","2-Day Shipping","Normal","Winter","Clothing","New Jersey"
1994,32,"Male",96,"Cash","Online","Normal","Spring","Clothing","Arkansas"
1995,33,"Male",66,"Credit Card","Online","Normal","Fall","Accessories","Nevada"
1996,67,"Male",80,"Debit Card","Standard","Normal","Spring","Footwear","Missouri"
1997,67,"Male",27,"Cash","Online","Normal","Summer","Footwear","South Dakota"
1998,42,"Male",25,"Debit Card","Online","Normal","Fall","Accessories","Connecticut"
1999,20,"Male",45,"Cash","2-Day Shipping","Normal","Fall","Clothing","Vermont"
2000,39,"Male",89,"Debit Card","2-Day Shipping","Normal","Winter","Clothing","Tennessee"
2001,26,"Male",27,"Cash","2-Day Shipping","Normal","Winter","Accessories","California"
2002,51,"Male",90,"Debit Card","Online","Normal","Winter","Accessories","Wyoming"
2003,31,"Male",65,"PayPal","Online","Normal","Summer","Clothing","New York"
2004,68,"Male",72,"Cash","Online","Normal","Spring","Footwear","Maine"
2005,44,"Male",70,"Cash","2-Day Shipping","Normal","Fall","Footwear","Georgia"
2006,18,"Male",82,"PayPal","Offline","Normal","Winter","Footwear","Tennessee"
2007,58,"Male",97,"Credit Card","Online","Normal","Fall","Accessories","New Mexico"
2008,26,"Male",25,"PayPal","2-Day Shipping","Normal","Summer","Clothing","Virginia"
2009,57,"Male",48,"PayPal","Online","Normal","Spring","Clothing","Florida"
2010,37,"Male",99,"Venmo","Online","Normal","Summer","Footwear","Alabama"
2011,24,"Male",21,"Debit Card","2-Day Shipping","Normal","Summer","Clothing","Texas"
2012,57,"Male",94,"Bank Transfer","Online","Normal","Spring","Footwear","West Virginia"
2013,48,"Male",53,"Cash","Offline","Normal","Fall","Clothing","Nevada"
2014,39,"Male",70,"Debit Card","Standard","Normal","Winter","Accessories","Virginia"
2015,51,"Male",26,"PayPal","Standard","Normal","Summer","Clothing","Wisconsin"
2016,57,"Male",82,"Credit Card","Online","Normal","Summer","Accessories","Virginia"
2017,53,"Male",47,"Debit Card","Standard","Normal","Winter","Footwear","Maine"
2018,70,"Male",32,"Bank Transfer","Online","Normal","Winter","Clothing","Massachusetts"
2019,60,"Male",97,"Bank Transfer","Offline","Normal","Fall","Accessories","Arkansas"
2020,31,"Male",68,"Cash","Offline","Normal","Winter","Clothing","Idaho"
2021,41,"Male",23,"Cash","Online","Normal","Winter","Clothing","Pennsylvania"
2022,62,"Male",33,"Venmo","Standard","Normal","Winter","Accessories","Maine"
2023,59,"Male",38,"Cash","Offline","Normal","Winter","Accessories","Alabama"
2024,46,"Male",68,"Cash","Offline","Normal","Winter","Clothing","Idaho"
2025,62,"Male",23,"PayPal","Online","Normal","Fall","Clothing","Arkansas"
2026,42,"Male",29,"Debit Card","Online","Normal","Summer","Clothing","Delaware"
2027,37,"Male",35,"Bank Transfer","Online","Normal","Winter","Accessories","Maine"
2028,50,"Male",73,"Credit Card","Standard","Normal","Fall","Footwear","Nebraska"
2029,29,"Male",84,"Venmo","2-Day Shipping","Normal","Fall","Footwear","Ohio"
2030,25,"Male",23,"PayPal","Online","Normal","Spring","Accessories","Montana"
2031,66,"Male",67,"Credit Card","Standard","Normal","Summer","Accessories","New Mexico"
2032,21,"Male",51,"Credit Card","Standard","Normal","Spring","Clothing","North Carolina"
2033,46,"Male",36,"Cash","Online","Normal","Winter","Clothing","South Carolina"
2034,57,"Male",55,"Venmo","Online","Normal","Summer","Clothing","Illinois"
2035,61,"Male",30,"PayPal","Offline","Normal","Spring","Clothing","Alabama"
2036,53,"Male",70,"Bank Transfer","Online","Normal","Summer","Clothing","Oklahoma"
2037,37,"Male",63,"Cash","Online","Normal","Winter","Clothing","Minnesota"
2038,39,"Male",87,"Venmo","Online","Normal","Summer","Accessories","Illinois"
2039,53,"Male",70,"Credit Card","Online","Normal","Spring","Clothing","Arkansas"
2040,35,"Male",51,"Debit Card","Online","Normal","Spring","Clothing","Minnesota"
2041,69,"Male",25,"Venmo","Online","Normal","Spring","Accessories","South Carolina"
2042,66,"Male",32,"PayPal","Online","Normal","Winter","Outerwear","New York"
2043,19,"Male",52,"Venmo","2-Day Shipping","Normal","Spring","Footwear","Alabama"
2044,47,"Male",33,"PayPal","Standard","Normal","Summer","Accessories","New York"
2045,49,"Male",68,"PayPal","Online","Normal","Spring","Clothing","Missouri"
2046,31,"Male",20,"PayPal","Online","Normal","Fall","Accessories","Georgia"
2047,39,"Male",32,"Cash","Online","Normal","Winter","Clothing","Oklahoma"
2048,58,"Male",82,"Cash","Offline","Normal","Summer","Accessories","Connecticut"
2049,45,"Male",64,"Bank Transfer","Online","Normal","Winter","Footwear","Michigan"
2050,68,"Male",24,"Venmo","Standard","Normal","Fall","Footwear","Rhode Island"
2051,35,"Male",96,"Debit Card","Offline","Normal","Summer","Accessories","Mississippi"
2052,65,"Male",94,"Credit Card","Online","Normal","Spring","Clothing","Massachusetts"
2053,45,"Male",48,"Bank Transfer","2-Day Shipping","Normal","Winter","Accessories","New Hampshire"
2054,19,"Male",60,"Credit Card","2-Day Shipping","Normal","Spring","Accessories","Wyoming"
2055,65,"Male",56,"PayPal","Online","Normal","Spring","Clothing","New Jersey"
2056,28,"Male",33,"Bank Transfer","2-Day Shipping","Normal","Fall","Accessories","Texas"
2057,55,"Male",46,"PayPal","2-Day Shipping","Normal","Spring","Accessories","Minnesota"
2058,66,"Male",37,"PayPal","Standard","Normal","Spring","Clothing","South Dakota"
2059,29,"Male",98,"Bank Transfer","Offline","Normal","Winter","Clothing","Washington"
2060,56,"Male",50,"PayPal","Online","Normal","Spring","Clothing","California"
2061,21,"Male",63,"Bank Transfer","Online","Normal","Fall","Accessories","Wisconsin"
2062,32,"Male",70,"Debit Card","Offline","Normal","Summer","Clothing","Michigan"
2063,54,"Male",63,"Cash","Standard","Normal","Fall","Outerwear","South Carolina"
2064,61,"Male",86,"Cash","Standard","Normal","Fall","Clothing","Indiana"
2065,31,"Male",99,"Bank Transfer","2-Day Shipping","Normal","Summer","Footwear","Arkansas"
2066,27,"Male",40,"Bank Transfer","Online","Normal","Spring","Footwear","Oregon"
2067,64,"Male",92,"Debit Card","Offline","Normal","Fall","Footwear","Illinois"
2068,60,"Male",21,"Cash","2-Day Shipping","Normal","Fall","Clothing","Maryland"
2069,70,"Male",81,"Venmo","Offline","Normal","Summer","Accessories","Vermont"
2070,36,"Male",82,"Debit Card","Online","Normal","Fall","Clothing","Texas"
2071,56,"Male",88,"Cash","Online","Normal","Spring","Accessories","Nebraska"
2072,69,"Male",100,"PayPal","Offline","Normal","Fall","Outerwear","South Carolina"
2073,39,"Male",66,"Bank Transfer","Online","Normal","Winter","Accessories","Massachusetts"
